image,component_id,area_px,eq_diameter_px,eq_diameter_um,size_group,d_class_coverage,detected
0826_D-33_crop_01.jpg,2,81,10.155412503859614,5.532668732102717,medium_5-10um,0.5925925925925926,1
0826_D-33_crop_01.jpg,3,81,10.155412503859614,5.532668732102717,medium_5-10um,0.9506172839506173,1
0826_D-33_crop_01.jpg,4,317,20.090219901261573,10.945151802207304,large_>10um,0.7634069400630915,1
0826_D-33_crop_01.jpg,5,113,11.994835078277376,6.534786150645513,medium_5-10um,0.8938053097345132,1
0826_D-37_crop_02.jpg,1,81,10.155412503859614,5.532668732102717,medium_5-10um,0.9135802469135802,1
0826_D-37_crop_02.jpg,2,113,11.994835078277376,6.534786150645513,medium_5-10um,0.911504424778761,1
0826_D-3_crop_01.jpg,1,149,13.773623058786647,7.5038698424269645,medium_5-10um,0.8120805369127517,1
0826_D-3_crop_01.jpg,2,149,13.773623058786647,7.5038698424269645,medium_5-10um,0.8590604026845637,1
0826_D-42_crop_02.jpg,1,113,11.994835078277376,6.534786150645513,medium_5-10um,0.9380530973451328,1
0826_D-43_crop_01.jpg,1,149,13.773623058786647,7.5038698424269645,medium_5-10um,0.9530201342281879,1
0826_D-43_crop_01.jpg,2,49,7.898654169668588,4.303186791635446,small_<=5um,1.0,1
0826_D-43_crop_01.jpg,3,81,10.155412503859614,5.532668732102717,medium_5-10um,0.7654320987654321,1
0826_D-45_crop_01.jpg,1,253,17.94796937867892,9.778053717504275,medium_5-10um,0.9446640316205533,1
0826_D-45_crop_01.jpg,2,81,10.155412503859614,5.532668732102717,medium_5-10um,0.7160493827160493,1
0826_D-45_crop_01.jpg,3,81,10.155412503859614,5.532668732102717,medium_5-10um,0.9506172839506173,1
0826_D-45_crop_01.jpg,4,81,10.155412503859614,5.532668732102717,medium_5-10um,0.8641975308641975,1
0826_D-4_crop_01.jpg,1,81,10.155412503859614,5.532668732102717,medium_5-10um,0.8888888888888888,1
0826_D-4_crop_01.jpg,2,29,6.076507779746499,3.3104814384058923,small_<=5um,0.5517241379310345,1
0826_D-4_crop_01.jpg,3,81,10.155412503859614,5.532668732102717,medium_5-10um,0.8641975308641975,1
0826_D-4_crop_01.jpg,4,81,10.155412503859614,5.532668732102717,medium_5-10um,0.9506172839506173,1
0826_D-56_crop_00.jpg,1,29,6.076507779746499,3.3104814384058923,small_<=5um,0.896551724137931,1
0826_D-56_crop_00.jpg,2,81,10.155412503859614,5.532668732102717,medium_5-10um,0.6666666666666666,1
0826_D-56_crop_00.jpg,3,49,7.898654169668588,4.303186791635446,small_<=5um,0.8775510204081632,1
0826_D-56_crop_00.jpg,4,49,7.898654169668588,4.303186791635446,small_<=5um,0.8979591836734694,1
0826_D-56_crop_00.jpg,5,113,11.994835078277376,6.534786150645513,medium_5-10um,0.9646017699115044,1
0826_D-57_crop_00.jpg,1,158,14.183506197980657,7.727174176659862,medium_5-10um,0.9050632911392406,1
0826_D-57_crop_00.jpg,2,81,10.155412503859614,5.532668732102717,medium_5-10um,0.654320987654321,1
0826_D-57_crop_00.jpg,3,253,17.94796937867892,9.778053717504275,medium_5-10um,0.7984189723320159,1
0826_D-5_crop_01.jpg,1,49,7.898654169668588,4.303186791635446,small_<=5um,0.8571428571428571,1
0826_D-5_crop_01.jpg,2,317,20.090219901261573,10.945151802207304,large_>10um,0.807570977917981,1
0826_D-63_crop_00.jpg,1,149,13.773623058786647,7.5038698424269645,medium_5-10um,0.959731543624161,1
0826_D-63_crop_00.jpg,2,29,6.076507779746499,3.3104814384058923,small_<=5um,0.0,0
